Mean_estimated_fire_brightness,Mean_confidence,Std_confidence,Precipitation,RelativeHumidity,SoilWaterContent,SolarRadiation,Temperature,WindSpeed
331.1611111,94.88888889,7.025746303,0.1304579607673729,37.30467405777493,0.180084165622633,27.20536035530048,27.76414159692164,4.506775209171429
305.5125,88.25,8.811518436,1.46425464354011,52.79031946759394,0.208315262443079,25.64731550141663,20.9753286065007,3.468056040093065
332.7055556,90.66666667,7.95298686,0.121572264408708,46.29367043174275,0.1956550604830119,27.92149070539163,21.9997525532028,3.196284199047616
321.5222222,89.0,9.733961167,0.391244621921002,46.14679316120503,0.187725855872051,27.114418949323596,22.02844077318156,4.102277871447448
310.2666667,89.66666667,9.291573243,0.239498485887426,44.41751538782545,0.18156025669785,27.421530492169648,22.77326054330101,3.327890033379915
323.25,81.5,0.707106781,0.013426269296401,38.71472518988472,0.176230555313515,28.48507338114404,25.81637666446453,2.7354446442881937
336.66,90.0,9.591663047,0.3462286367505711,42.01106450273281,0.1731708630971009,25.901312286097177,26.14836908772924,3.418757396867007
316.525,85.375,8.584662403,0.674296118480854,44.03021998506021,0.173908432430433,26.47558515936564,22.338359181857967,4.262830388534775
316.6615385,85.23076923,6.084869845,0.6792001058636539,46.34932454537946,0.1752997434065419,26.138273245871297,22.71305901137413,3.2066133934824648
335.8636364,90.09090909,8.870789654,0.125533993995513,41.67757217177575,0.172005677012226,25.23617137256537,26.657128599888644,3.646211958490407
329.5857143,94.42857143,6.051367417,5.285635458864494,54.56471723048704,0.188592971761656,22.97388917901093,24.783827332754488,4.061271487566469
318.3357143,83.85714286,9.685531674,0.405477655707224,50.436031515278,0.209175223646033,25.39281967044437,24.77262617344493,2.598687407882544
317.4107143,87.5,8.83829082,0.2316037896895,45.46211445047,0.1977298246794169,25.71326155434488,25.865658666235294,2.4808223676034302
323.8485714,89.05714286,8.174360407,0.203452385598879,43.7278711359394,0.1896894465554789,25.39891202688128,27.058720312377577,2.329999686155646
319.3583333,83.66666667,6.121002097,0.353930089045482,48.35228104884342,0.186315230261016,23.851519595449552,26.44154618064627,3.31505384658076
345.775,89.5,14.8492424,0.7473482498216791,49.10858701429269,0.185926559245101,24.880649430089733,24.76836816333796,3.1421318297903484
303.15,79.0,,0.359139898042233,47.32453210664194,0.182437768299626,24.986482893469628,24.740649199355488,3.464738779003786
319.014,86.4,7.921489759,0.072695662367621,46.19764764724152,0.173830113518616,25.109382814333664,27.343119374986514,3.188044337566
330.2719512,90.36585366,8.717098421,0.061445785371217,41.642049278168365,0.170556541108173,25.927963582993367,28.210026749838125,3.750878424055536
318.7741379,83.96551724,6.700121314,0.177551952285741,46.13964332623875,0.169967039467036,24.532059991715368,24.918245575072245,3.805992499472195
328.0529412,87.47058824,9.37495098,0.5755780077660521,41.95207383222945,0.172118857494125,25.165086173104488,24.90615234442893,3.1297733099834244
327.4439394,91.90909091,7.747433593,1.90513565677173,41.48524180103056,0.175553578699273,22.078915198550984,24.87548512498328,3.465173398553192
318.690625,85.9375,7.646077426,1.013628855788132,54.03089170201326,0.196121136946503,20.26986823920785,17.440715087916118,4.805367234433755
331.7785714,90.85714286,7.646972635,0.02177582946801,46.63640569897301,0.189034651784457,26.250768587341096,17.010640082634676,3.08452268302397
323.4666667,87.72222222,6.332043212,0.03762930112541,45.03578878491845,0.1796271855361519,25.305898525836664,19.71756009486664,3.088345270059166
329.3672414,87.93103448,9.490337321,0.284143160708628,45.5140891978684,0.1739100801595519,24.614328987482622,20.700898352507732,2.815172044331317
324.9866667,88.46666667,6.966586921,0.347173959710751,42.26600553095063,0.1709863696864,23.67495962775745,21.394954291232096,2.745210831833932
328.77875,87.525,8.906890159,0.4278277023239,43.16999877345201,0.168245438369394,24.226592271678552,22.51048955402477,2.910831718026549
324.1372549,87.47058824,7.561356865,0.118959326863874,42.09658615291914,0.1605774545482349,23.988767191697814,24.084047828881587,2.4238899463992234
320.3961538,87.07692308,6.701511502,0.055188428861561,40.43957337854679,0.158673824037397,23.65032989258289,25.69208049787278,2.4928378056097498
315.6,98.25,3.5,0.089335635697902,39.781860896717646,0.1580802432728769,23.361083063986666,26.454339182550893,2.950353015838004
320.075,87.88235294,7.285372251,0.077496867770587,39.712768340295895,0.157797265128468,23.202484357916376,26.67914811830961,3.096942286331358
325.5722222,89.66666667,8.115641463,0.480595072142594,43.8697562020111,0.159484581063056,21.64479376011849,25.95788960629764,3.161562783224895
326.4589286,88.39285714,7.098978986,2.941474510828503,64.27040224014331,0.181957293940373,15.340128455004509,20.06086252027339,3.7962291612769263
313.8178571,88.35714286,9.981576435,7.393366770832257,64.30685589814837,0.21802907784276,15.63176554970771,17.99159992196024,3.93757088085228
322.3096154,84.69230769,7.254070475,1.67369044659632,60.41929684526362,0.2211976839968299,16.940376520441728,18.48666018981044,3.724876007560733
312.2,86.0,8.485281374,0.1098140056563009,51.26169957332775,0.207519977803005,20.629939989012367,19.527171748140248,3.01135915205282
327.1555556,87.66666667,6.480740698,0.0603621605273809,48.15643453577864,0.197727829229808,21.77728411150008,20.146675257708853,2.965702904379953
316.4058824,83.47058824,7.835158319,1.02766692220519,50.15950377550057,0.196321446175115,20.633315041187945,19.73119680250368,3.299344506817531
324.1453125,87.53125,7.496168376,2.4299711992400157,51.98684584055695,0.200081597659088,19.749198714578995,18.61188501130708,4.545597998191166
316.1583333,85.92857143,8.001197646,0.327025967270011,52.121263102127145,0.195088531662805,19.7062528858652,18.768270043189816,3.729638123215463
323.7577778,86.71111111,8.368290317,0.034332260740543,47.37465216750197,0.18927368317156,21.92624073959468,18.17295710945915,3.422115277713788
318.7583333,81.33333333,5.645056835,0.388081835450911,45.920728743199774,0.186440843521855,22.100463944974045,16.746393771696376,4.1346433623962096
317.37,87.6,9.555103348,0.3831519699080979,48.2736551183065,0.184087263756717,21.514252687936644,16.894720060300145,2.676424902813494
324.95,88.5,14.8492424,0.101058189241169,44.54508408360086,0.173905511230859,19.602684048536496,20.14299410945124,3.2685358304837697
324.2125,89.75,8.635287014,0.354994750355639,47.80376667276805,0.170276682700129,15.502152711366412,20.80503354811377,3.50142784382006
318.81875,85.3125,7.462964112,0.7621804162208811,59.84505214920574,0.177392630638743,16.25726053765054,18.770965255071445,3.82777829960236
323.1222222,86.62962963,7.651787866,0.053319588733962,52.99468714534676,0.174881566254558,19.8627005413388,19.335151501355018,3.426691182073764
319.0931034,84.43103448,7.68710944,8.656342597399999e-05,46.350210605709286,0.169853803739346,21.24167639662632,20.886789481370712,2.8724955928404645
323.3828947,87.07894737,7.527899743,0.002412633335101,38.21332953183088,0.164617999629863,20.274049967121925,23.846604354502364,4.063603549414244
315.575,83.42857143,6.173320833,0.465302898210406,50.01641802988111,0.16254251884654,17.462660145535338,21.671272833288647,5.140810168455083
318.66875,82.25,6.902380542,1.139595092795531,56.764395635212296,0.166762892222308,17.33680588973141,18.85163059477076,4.832724836152626
321.2925,85.45,6.890908168,0.609608944122853,57.78708792923826,0.167749222360857,17.67014524138967,20.27963163884276,3.319155946584091
314.0725806,89.06451613,8.103231799,0.24832320217417,51.26997388788658,0.1649126111456069,17.966917519038716,21.59733820822092,2.7772256747617794
316.566129,85.4516129,8.297946371,0.516179877865714,52.59346552994851,0.165110490459268,16.386043188181045,22.281408658570687,3.560629764318353
317.1357143,82.14285714,3.38765265,0.448894812422611,53.20428888971761,0.1635834144485669,16.09484862888616,23.40775197890651,3.330170722276277
318.790625,86.875,6.955812917,0.0564488717813859,53.1840612763828,0.160623948396469,17.220450587076822,24.25300070279189,3.572628322149854
311.9642857,87.28571429,8.159131606,0.649990281191967,57.4769511788685,0.162970645848115,17.150065738858807,23.4158735114167,2.740075045594894
320.5125,84.02777778,7.416144979,0.5487856330748679,57.09369536137103,0.166471292232203,16.933679788229284,22.221765608443263,2.7608385413818963
321.6615385,85.37179487,7.306124409,0.199729101052986,52.91352795811225,0.164952301155619,16.552931441393408,21.65832137167056,2.993648478802832
315.4962687,83.65671642,6.397329554,0.1047159518297449,50.68728990801639,0.1631448917746059,16.736765819411133,22.170981086661502,2.705453030333159
322.0,88.0,7.716570128,1.613170284740527,63.68666472884793,0.1739558640237819,13.88147700701959,19.455092967850003,3.079882032957455
317.0083333,86.5,5.00999002,0.365987569802697,62.34267669470143,0.180749854099123,14.926684787638564,18.491110247878947,2.5125542470606783
316.17,86.4,7.021395873,0.204603691619869,56.66248606151826,0.176560984642851,15.45977259410174,19.628018774662603,2.3603719420435296
311.475,76.0,0.0,0.0256808004724229,47.689246704394506,0.1708389867524049,17.010524644610918,21.137318355154463,3.0205226922306228
319.5029412,87.58823529,9.274002918,0.008347841528407,45.81347104860201,0.1658898837992239,18.253428883644407,19.604182975152163,2.797657207083161
316.1741379,86.4137931,7.686932367,0.238216719785435,50.47140159266561,0.162753695451281,17.248013632581458,17.787665506510486,3.4521674504025035
316.8418605,85.1627907,8.292079504,0.2634739466160919,54.33210258998201,0.161610600732424,16.770470517735365,17.113480623527213,3.401958622209569
318.6974576,84.96610169,6.923139864,0.084950095307907,54.16220653560785,0.1593304977233119,16.830718685694478,18.365527808906624,2.9130779734715158
313.0018519,85.0,7.971101651,0.056261880781764,52.25657777944289,0.157519244679341,16.915458700891946,19.069723442001276,2.337429678942732
318.4866667,87.26666667,7.959420893,0.031720440700615,50.14615618300218,0.155493472656731,16.6968170676339,19.339549421423897,2.085032783944924
304.4166667,85.83333333,5.741660619,0.025812169961203,47.45908980414021,0.153619559409798,16.099644613888863,20.10496262991957,1.979577945962709
321.465,86.8,9.307106007,0.044575679284565,49.39310144935853,0.153314689544878,15.232568960510774,19.806058872682573,2.0183509495275143
316.9090909,87.03030303,8.079622703,0.0693625743894559,48.63347090684021,0.151891061735176,15.73854529679418,19.639085657455045,2.232869869343787
320.6731884,86.26086957,7.043253288,0.152237531023911,47.21766228003105,0.151587957820547,15.740040131923212,19.89134367975408,2.3515557478644693
324.5717593,88.67592593,8.377572088,0.059448770192357,44.28499041008168,0.150256570614596,15.606561620044134,20.55151351465853,2.780598234139683
311.5,82.5,2.886751346,0.239987594451858,50.669686512058526,0.151294670076669,14.942160127697392,17.41134483613067,2.9303467612458216
316.0391304,86.0,9.140320265,0.064361580070122,47.66216015781494,0.152100399152108,15.30595595168408,15.004948486263189,2.785652594805066
320.7864407,88.22033898,8.321280979,0.191581572494461,56.122624312296765,0.151708188681007,14.920217734085323,14.755827135499866,2.639885134938369
320.6868421,89.52631579,9.269834117,0.037096411815496,52.48378450641516,0.1503704427009509,14.57391136404963,16.317535085827696,2.336004058464461
324.6210526,88.44736842,8.955437329,0.0934412475916759,54.54723889245366,0.1490108800681319,13.75248284352875,16.88945185256049,2.5223563757093608
315.1833333,87.16666667,9.069989299,0.086904986963018,54.81160445800623,0.1466502957528119,14.438304662267909,17.217861252345198,2.265079080516536
311.9763158,85.89473684,6.870991654,0.155522497556957,58.33647363823778,0.146062442170724,13.832120097344086,16.5869628050485,3.113680005559897
320.9131579,88.31578947,9.333646611,0.498543122460307,60.0970028318099,0.147907315497898,13.295325906326273,16.815317546131652,3.3052769543560045
310.0,86.0,9.287087811,0.112666321295374,58.68939445404068,0.147985280659325,13.32580331869908,16.501755667126275,2.5081346987805744
315.5695652,85.08695652,6.119366006,0.105516311517856,57.21228945277386,0.147282877860336,11.88746265498259,17.083331704653865,1.99904606934648
324.63,91.77142857,8.845356756,1.110044921638338,63.16009038467215,0.151741611473776,11.090288044559689,16.823279530382155,2.136881501199438
320.9635417,88.1875,8.506958979,4.187293510562597,70.81080162002254,0.18261881390683,10.962195011941288,14.640190325466843,2.597640102962402
314.8881579,88.39473684,8.799691253,3.025737592386134,68.61849148687507,0.20308825198875,11.030833624997358,14.028217396355984,3.1563381220644504
313.83,84.0,5.503245796,1.108011567887356,63.48872164478444,0.197004142144492,12.478578214345072,13.961150989374412,2.8294834338989414
315.7088235,84.29411765,7.768242287,0.10339208558389,58.71407867419735,0.188520720308483,13.312967679692012,14.08738563901642,2.270431855491089
309.62,80.3,2.584139659,0.074538613994052,59.91242404546664,0.182360469851003,12.567471635352709,13.92501582786094,2.585986547566516
313.8111111,85.83333333,5.923532332,0.624582446698876,62.774741402811145,0.178248499755792,12.319536804524178,13.934742278841505,3.165310311908671
305.9861111,87.77777778,9.321420969,0.6812250059162509,63.81668264726616,0.177365741486325,11.99791574739201,13.416551779333346,2.719843670559997
312.902381,85.5952381,7.701946298,0.349492013665505,60.30599988005148,0.174483776479342,11.94027670416266,12.16832796256116,2.627842366210322
311.5625,84.58333333,6.69143948,0.2744920687048039,59.83712065465735,0.172562524623608,12.4275166760492,11.225765588442584,2.291506710859646
313.0114286,85.57142857,5.751141648,0.048253128655295,57.57181326259686,0.16925064895873,12.628728356076644,11.809620992996528,1.892477615924171
308.644,82.08,4.517742799,0.001856946567583,50.83281202146628,0.165862389035445,12.704368167414042,13.049367635631324,2.22432598966977
310.7454545,80.36363636,5.16280403,0.000413047879264,53.82579526766682,0.161864163621919,13.466549415539443,13.360900260721245,1.904465970816459
320.4595238,88.42857143,8.762845225,0.360039738319396,49.88901659116265,0.159495135804363,12.243064289159117,15.346703411587114,2.109451421745657
311.075,87.0,8.124038405,0.257894913629309,54.4387558572796,0.163691078540908,11.653243632312154,15.157138868177915,2.892549271420481
315.5625,86.5,8.717797887,0.083785082055996,57.99970810443047,0.162201895507577,12.582183859094448,13.007769131791893,3.93828793551449
308.7243243,85.0,6.271629241,0.0186877411414069,59.771717785906645,0.159965818934345,12.768071371224348,9.72083574203372,2.975992861347105
312.0176471,84.23529412,6.731729085,0.119498902814286,63.85040361773448,0.15937145022218,9.885509044181566,10.912687880333491,3.2658957780785416
307.255,82.0,5.011098793,0.031004865468214,64.48812542605988,0.159291569531233,10.155741391850924,9.452814595551846,3.6959208215987416
317.03,87.72,8.701149349,0.0007082939240269,60.95636706221689,0.155925839803343,12.83275111036344,9.218773145678592,2.818827907600168
313.8641026,86.33333333,7.473931303,0.0010438941949099,58.51760035965584,0.15082828675498,12.68659709848159,10.242281362006365,2.521576459920917
314.7083333,86.94444444,8.134691304,0.010464752983775,63.13060478652203,0.147321527372202,11.66484172104134,10.191286715764818,2.984423863994744
311.0130952,84.42857143,6.439750249,0.006287040578015,67.27027391612985,0.1458197522737609,11.835386976918054,8.944406730652334,2.170316711288564
309.1307692,81.23076923,7.013722813,0.008766288675918,64.59366104630026,0.143681808083251,11.936009041311817,9.943578747047868,1.7964681014860109
316.4362069,86.44827586,7.923255608,0.005882041748216,60.6038637762089,0.141053267496051,11.9644906585735,10.988133957906186,1.762463815629304
310.26,86.6,6.426507605,0.003791426460351,53.75637553741218,0.138845664634893,11.11252792832332,12.937041974475214,1.842380816704604
312.9166667,83.22222222,6.016181883,0.0222270495184429,57.14898296075211,0.137712875719165,10.630692130992596,13.405137770616516,2.090665262764695
309.4679487,83.23076923,6.776358044,0.01873192867823,57.440437500109326,0.135242585160909,10.98689907213114,14.721429888483875,2.434933090842075
310.6384615,83.28205128,5.929181704,0.024723567418895,57.99688139535021,0.134667491479668,10.985330233104234,14.85523306770554,2.6180814970552597
309.196875,84.5625,5.04603805,0.303933773093323,59.181629190494405,0.136802344905063,10.542117842280009,15.606978835578072,2.621866112525438
309.78125,90.5,11.25039682,0.936004496155868,66.08973003017853,0.143100058413105,9.184680970053028,15.816047783129637,2.927354032232884
302.55,79.0,,1.956487871557866,82.40845259172191,0.301642269433042,9.232785679479504,12.670027158249097,2.7046829995064967
301.0583333,84.66666667,4.966554809,3.8140104626232274,73.05902958455222,0.3307126898886099,9.125517006349886,11.075481304629143,3.313247152892417
306.65,85.5,9.192388155,0.668599247342132,68.12944856162413,0.3086600896403449,11.179553817465408,9.777322052249838,3.648474662027129
309.7666667,85.33333333,10.06644591,0.330429616032146,73.0934702303533,0.2968810359629569,9.988096518179,9.583904477376649,3.294675026252748
314.26,97.4,5.813776741,0.121231153752533,72.14992251290086,0.286289216137023,8.764119455737152,8.776977720564384,2.686880795196494
301.3,77.0,,8.24543380382726,78.6326767042117,0.316788233951686,7.556794105403687,10.315383117143934,4.172774710835015
295.15,81.0,1.414213562,2.723676717794659,77.31431362936598,0.3278281276554389,7.7737290485321475,9.585325948197204,5.2968062865479615
303.3,79.5,4.949747468,0.282529397939428,79.90758764998658,0.3173670270177919,9.028656600070937,9.781826067206955,2.857319692322261
300.7,76.0,,0.76718785269033,79.48346635596918,0.308805708488426,8.84996015205513,11.00439223736006,3.0065219492126185
307.6285714,84.28571429,5.525167195,3.4095677619045968,83.9865916002703,0.318329977114281,8.803135672592461,11.15797710661464,2.8098631571658284
310.6852941,85.35294118,6.754083732,12.101224641852848,86.01377835171795,0.354516889142125,6.380151175579121,12.186191030104697,4.121387698488372
317.7653846,88.30769231,8.14846218,0.046953907937333,77.3061389832159,0.320692689255282,10.893153476635772,12.161661046887623,2.740031133418751
308.2333333,88.0,10.44030651,1.109142934030627,77.18346900608655,0.314916601041955,9.033516222590194,12.920688582599368,2.411177700961529
311.025,85.5,6.363961031,5.144726404765498,81.05957490590934,0.327734603275846,7.519160839769592,12.729589959560904,2.355164744049524
294.65,79.0,,3.3133326122184235,79.54652673808427,0.367147960707305,7.503958803714304,8.448272335992018,5.567929091370263
307.45,81.0,7.810249676,0.2465209186017,79.9744577496595,0.338318243080249,10.13381680147751,9.276319391966847,2.374545590163376
308.25,83.0,,0.801265581649918,73.72409994147651,0.33807327290675,9.401168931465389,9.156649982639806,4.268116916537137
306.84,86.4,6.503845017,0.01484602781127,73.40793505888595,0.326722685382702,11.72490110820764,6.7158426752912685,3.026790574624703
309.275,83.83333333,5.076087732,0.000473059823073,73.21007436813507,0.317040740370376,12.8032144681131,6.972983948679378,2.914694801353011
308.78125,84.125,3.758324095,0.037662810845223,73.04089701424702,0.308447204620991,12.809174044280706,8.177954479342826,3.101368875141831
308.5,84.0,7.571877794,0.044822662551608,73.17285553182678,0.29132694844904,12.688832176465528,9.741773578022723,2.712634338825873
298.25,79.0,1.414213562,0.007613531388116,71.34328813552631,0.282795917273855,13.248727840926476,9.80645475323081,2.313109980947257
306.7,80.0,3.605551275,0.008296649733556,68.01744612686389,0.274686079779631,12.795407738162211,11.48335660888727,2.4093574070503445
302.925,79.0,2.828427125,0.0928119675312599,65.57321635988443,0.266443667542301,11.494933145015803,12.431935243617067,3.23636835516524
314.4541667,87.0,8.655003808,0.232417354172445,71.48420547635457,0.260729475954323,11.32139183198978,12.460152159863016,3.485877813811785
309.8,83.0,,0.3635105681712249,74.57617058842773,0.257957340055578,10.657883623501434,12.466580331893724,3.7737778362659418
303.35,82.5,3.535533906,0.0836586938921439,77.17045865875075,0.254053754941267,10.345073538950768,10.991066411976114,2.003893873317577
312.1625,84.0,4.320493799,0.0523240427127709,73.76404662944348,0.2506989417708299,10.999208836487462,10.455120409734455,2.342171779772047
303.025,91.0,9.899494937,0.040472697479966,71.16542784246165,0.245546325601499,13.396258833954091,11.005243919230416,2.421409061845554
308.7166667,83.66666667,4.926120854,0.00439576347512,67.27412207111769,0.239489842149345,13.670505929524152,11.59439723069435,2.184995188694963
304.3416667,84.5,8.961026727,0.014734342158445,68.1514538218767,0.233689582019877,13.728783019166135,11.745980763140087,2.366907659041729
308.7269231,81.76923077,5.775722843,0.054830470082982,68.6822433851626,0.2294142780948939,13.488840040017145,11.790051699024993,2.286898723761785
316.2454545,90.72727273,6.435695908,0.27916343830772,67.5349875019636,0.225050065289728,13.648373262503275,13.89146626154046,2.79608154186246
309.5375,81.375,5.208166664,10.819400922117271,74.94239695485435,0.259929845298502,10.080027007963125,14.995970497617805,4.856272054923262
315.4,91.0,,0.002452542680477,72.54281889373726,0.2839095781222199,15.096845834327086,7.478909339645875,2.033213573048063
306.525,83.875,6.833478512,0.132700390920104,67.04707338452843,0.26505361148885,14.160230362971609,9.752909632900057,2.27784343315994
302.925,100.0,0.0,1.4874013222795168,57.96889949281302,0.261809204249409,14.115638082886738,10.87323139169298,4.453409919499872
310.5325,83.425,6.025107723,0.4193618966020889,65.28092059847758,0.259782027199781,14.424359197387956,7.1177679317999125,3.905157842831899
302.9375,79.125,2.587745848,0.214210981354142,65.65989928825789,0.254187409885947,13.076191853894652,7.167857032099469,2.959011236842212
309.5166667,87.66666667,4.618802154,0.1822168876150389,65.91733684501466,0.2502395966384189,11.753059092013885,6.3360303620036,2.855179284991627
308.59,83.0,4.0,0.037102181636567,66.44729620978038,0.245056351439491,15.562535141665046,7.537253939964991,2.3793582832993816
305.9333333,85.0,4.582575695,0.21038876912123,53.87869070209474,0.238753160893151,15.646777758848806,11.35810017738408,4.515566412270736
310.3,84.4,4.615192304,0.477847150234891,66.4812574624753,0.235831973813953,14.23624449127417,9.47107609746349,3.656799079938147
305.2166667,78.66666667,0.577350269,0.000341878278365,63.37619974307101,0.230794436758571,16.72660499885149,9.243564839929814,2.5807897421956043
310.8647059,82.05882353,6.504523313,0.0013293337676049,57.03123921680263,0.223598856986727,16.761405568998867,12.155892414721878,3.01937028210147
309.878125,83.375,5.6199051,0.00503306809888,53.01805048654921,0.215339815163766,15.980810860911426,15.268700555800688,3.83548521938847
306.6833333,82.0,4.750939757,6.8617901987627,69.703985598796,0.246512491048145,11.107102594018118,13.521234071851412,4.58596253748612
322.95,100.0,,0.5171954321362,79.65992832666574,0.277192289221832,10.549154684197818,10.466324722636582,3.57971975958345
310.05,83.4,4.979959839,0.504289208809217,72.33298373169637,0.266006859716586,13.818592954532562,11.083196750126712,3.654028842701838
308.9227273,85.27272727,5.293220364,0.039472319475132,69.52962731984526,0.257795725365694,14.04024642961422,9.32822291370507,3.288459026621172
303.74375,85.125,9.62789845,0.003915493644579,68.3373964806139,0.248546715161548,16.758312337060435,8.296529671504842,2.864422444932937
310.5105263,84.47368421,4.959484976,0.003429423632758,68.58175469864753,0.2406761163840289,17.756509824493182,9.632379056011336,2.314981987225869
306.6833333,89.0,7.0,0.01191965786092,65.81672122893744,0.2328560955090589,17.954697060893203,11.40810077117801,2.1406013715089007
310.8472222,84.72222222,7.019347678,0.018244440208799,61.80723330464954,0.225465011936632,18.20329282265456,12.317227472066152,2.9486644293183546
313.3583333,88.83333333,7.467708261,0.014183966334732,62.75637925627442,0.2192556976373239,17.863579547216442,12.549399753768228,3.273477210264647
307.36,80.2,6.058052492,0.018814472431981,59.22819261569216,0.214717782789346,17.879915133792338,14.010503098260314,3.524316569522427
323.6525,89.3,9.257145178,0.074918906614544,55.2028964786364,0.2121791265925079,16.47682127200659,16.532932454519987,5.508030862966543
305.05,76.0,,3.762073890838448,56.045698425355816,0.217700613701785,13.70144874310308,17.883158184658644,7.499298215678261
314.05,83.90909091,7.917759095,0.364677627175422,61.07933641935119,0.229677037090201,15.917523596485957,11.683478027343078,3.652064952409159
307.705,81.4,3.470510689,0.511425797865649,61.39555345560094,0.222110808238629,17.615671402853014,12.126446080731515,2.527372177721563
312.2666667,80.16666667,3.060501048,2.306958164222364,62.84607024049029,0.22449980338431,15.922930555887769,12.545649164093206,2.75794986564498
323.6,100.0,,10.40113765894726,83.88610229553424,0.2972691894841369,8.953682149249692,11.25834349041137,2.718772978192005
316.975,88.0,2.828427125,0.664604879346121,81.10819741750443,0.315632162790177,11.869186324496129,10.673038013257267,2.7485612846533067
305.65,78.0,1.414213562,0.1252763945591019,68.46697420914545,0.279677622247481,17.897195132872525,12.571894936335266,2.67201932265749
317.1285714,88.21428571,7.094727961,0.090604833275063,64.31560042984498,0.265922354984428,18.6167389470605,15.21095479743298,2.9818631217787384
